Rainfall_ID,Station,State,District LGD Code,District,Latitude,Longitude,Date,Daily_Rainfall_mm,Max_Hourly_Rainfall_mm,Rainfall_Readings
5922,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2025-02-04,0.5,0.5,1
5923,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-04,4926.0,312.0,18
5924,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-02-04,-142.0,136.0,4
5925,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-02-04,5.0,2.0,5
5926,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-02-04,9.0,1.5,12
5927,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-02-04,2.5,1.0,4
5928,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-02-05,2.5,2.0,2
5929,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-05,5058.5,293.5,19
5930,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-02-06,345.5,345.5,1
5931,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-06,5094.5,298.5,20
5932,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-02-06,464.0,464.0,1
5933,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-02-06,341.5,341.5,1
5934,Gairsain (Ramganga),Uttarakhand,47,Chamoli,30.045,79.2855,2025-02-07,33.0,33.0,1
5935,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-07,5750.5,309.5,22
5936,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-02-07,511.5,511.5,1
5937,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-02-07,193.0,193.0,1
5938,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2025-02-08,121.0,121.0,1
5939,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-08,5479.5,307.0,21
5940,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-09,5427.0,322.5,20
5941,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2025-02-09,89.0,89.0,1
5942,Purola_1,Uttarakhand,57,Uttarkashi,30.91291667,78.10388889,2025-02-09,18.0,18.0,1
5943,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-10,5592.5,317.0,20
5944,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-02-10,328.5,328.5,1
5945,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-02-10,409.0,276.5,2
5946,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-02-11,0.5,0.5,1
5947,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-11,6033.0,318.0,22
5948,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-12,6018.5,316.5,22
5949,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-02-12,330.0,330.0,1
5950,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2025-02-12,140.5,140.5,1
5951,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-13,4929.0,300.0,19
5952,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2025-02-14,192.0,192.0,1
5953,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-14,6486.0,313.0,24
5954,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-15,4359.0,305.0,16
5955,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-02-15,1.0,0.5,2
5956,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-02-15,1.0,1.0,1
5957,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-02-15,5.0,1.5,4
5958,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-02-17,371.0,288.0,2
5959,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-17,3405.5,315.5,12
5960,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-02-17,0.5,0.5,1
5961,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-18,5640.0,318.0,20
5962,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-02-18,320.0,320.0,1
5963,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2025-02-18,5.0,5.0,1
5964,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-19,4120.5,314.0,15
5965,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-02-20,19.5,4.0,14
5966,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2025-02-20,7.0,2.0,9
5967,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-20,4088.5,290.0,15
5968,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-02-20,291.0,290.5,2
5969,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-02-20,8.5,2.5,6
5970,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-02-20,22.5,3.5,17
5971,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-02-20,0.5,0.5,1
5972,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-02-21,5.0,1.5,4
5973,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-02-21,2.5,2.0,2
5974,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-02-21,3.0,2.0,3
5975,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2025-02-21,0.5,0.5,1
5976,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-21,4544.0,306.5,17
5977,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-02-21,0.5,0.5,1
5978,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-02-21,231.0,223.5,8
5979,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-02-21,1.0,0.5,2
5980,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-02-21,1.0,1.0,1
5981,Nachni,Uttarakhand,53,Pithoragarh,29.90594444,80.16097222,2025-02-21,3.5,2.5,3
5982,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-02-21,4.5,3.0,2
5983,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-02-21,21.0,5.5,6
5984,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-02-21,17.0,5.0,6
5985,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2025-02-22,0.5,0.5,1
5986,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-02-22,0.5,0.5,1
5987,Doiwala (Bhogpur),Uttarakhand,49,Dehradun,30.22270833,78.23418611,2025-02-22,281.5,281.5,1
5988,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-22,4730.0,305.0,17
5989,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-02-22,303.5,303.5,1
5990,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-02-22,0.5,0.5,1
5991,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-02-23,3.0,2.5,2
5992,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-24,4344.5,314.5,15
5993,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-02-24,3972.0,511.5,12
5994,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-02-24,3625.5,321.0,12
5995,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-25,2908.5,317.0,10
5996,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-02-25,3017.0,511.5,9
5997,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-02-25,1453.0,342.5,5
5998,Badrinath_1,Uttarakhand,47,Chamoli,30.74513889,79.49436111,2025-02-26,5.0,5.0,1
5999,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-02-26,2.5,1.0,4
6000,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-02-26,2.0,1.5,2
6001,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-02-26,4.5,2.5,3
6002,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-02-26,2.5,1.0,4
6003,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-02-27,1.0,0.5,2
6004,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-02-27,43.0,4.5,16
6005,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-02-27,37.0,2.5,18
6006,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-02-27,5.5,1.5,6
6007,Rithakhal,Uttarakhand,48,Champawat,29.44911111,79.882,2025-02-27,23.0,5.0,17
6008,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-02-27,31.0,4.0,15
6009,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2025-02-27,3.5,0.5,7
6010,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-27,283.0,283.0,1
6011,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-02-27,18.5,3.0,13
6012,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-02-27,2.0,0.5,4
6013,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-02-27,293.0,293.0,1
6014,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2025-02-27,7.0,2.5,4
6015,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-02-27,42.5,3.0,19
6016,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-02-27,54.0,3.5,22
6017,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-02-27,8.5,1.5,14
6018,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-02-28,20.5,3.0,15
6019,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-02-28,-203.0,140.0,32
6020,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-02-28,112.5,7.0,42
6021,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2025-02-28,0.5,0.5,1
6022,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-02-28,34.5,4.5,18
6023,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2025-02-28,1.5,1.5,1
6024,Rithakhal,Uttarakhand,48,Champawat,29.44911111,79.882,2025-02-28,110.0,8.0,28
6025,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-02-28,19.0,5.0,9
6026,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-02-28,77.5,7.0,21
6027,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2025-02-28,81.0,7.0,29
6028,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-02-28,3836.5,290.5,14
6029,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-02-28,1.0,0.5,2
6030,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-02-28,2925.0,511.5,9
6031,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2025-02-28,16.5,2.5,13
6032,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-02-28,83.0,5.5,27
6033,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-02-28,2.0,0.5,4
6034,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-02-28,3477.5,306.5,22
6035,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2025-02-28,160.0,160.0,1
6036,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2025-02-28,0.5,0.5,1
6037,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-02-28,112.5,6.0,40
6038,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-02-28,126.0,6.0,42
6039,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-02-28,4.0,0.5,8
6040,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2025-02-28,1.5,0.5,3
6041,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2025-02-28,2.5,1.0,3
6042,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2025-02-28,7.5,1.0,13
6043,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-02-28,38.5,4.0,19
6044,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-03-01,3.5,1.0,6
6045,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-01,3.0,2.5,2
6046,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-03-01,3.5,2.5,3
6047,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2025-03-01,27.5,19.5,6
6048,Rithakhal,Uttarakhand,48,Champawat,29.44911111,79.882,2025-03-01,4.5,2.5,3
6049,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-03-01,23.5,6.5,8
6050,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-03-01,3.0,1.5,3
6051,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2025-03-01,8.5,6.0,4
6052,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-01,256.5,256.5,1
6053,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-03-01,1.0,0.5,2
6054,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-03-01,550.5,511.5,3
6055,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2025-03-01,7.0,3.5,4
6056,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-03-01,7.0,2.0,8
6057,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-03-01,0.5,0.5,1
6058,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-01,280.5,280.5,1
6059,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2025-03-01,1.0,1.0,1
6060,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-03-01,5.5,1.5,7
6061,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2025-03-01,9.5,7.5,2
6062,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2025-03-01,3.5,1.0,6
6063,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-03-01,7.5,2.0,7
6064,Khati_1,Uttarakhand,46,Bageshwar,30.11019722,79.94055833,2025-03-02,192.0,192.0,1
6065,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-03-02,0.5,0.5,1
6066,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-03-02,0.5,0.5,1
6067,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-03,1.0,1.0,1
6068,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-03-03,3.0,2.0,2
6069,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-03,306.0,306.0,1
6070,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-03,596.0,319.0,2
6071,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-03-03,0.5,0.5,1
6072,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-03-04,1.0,0.5,2
6073,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-04,3.0,1.0,4
6074,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-03-04,15.0,3.5,8
6075,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-03-04,1.5,0.5,3
6076,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2025-03-04,3.0,3.0,1
6077,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-03-04,1.0,0.5,2
6078,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-03-04,7.5,3.0,6
6079,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-04,574.5,306.5,2
6080,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-03-04,811.5,511.5,2
6081,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-03-04,1.0,0.5,2
6082,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-04,294.0,294.0,1
6083,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2025-03-04,2.0,0.5,4
6084,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-03-04,2.5,0.5,5
6085,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-03-04,17.0,3.0,14
6086,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2025-03-04,1.5,1.5,1
6087,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-03-04,19.0,2.0,17
6088,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-05,0.5,0.5,1
6089,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-05,825.0,302.0,3
6090,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-05,541.0,287.5,2
6091,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-03-05,1.5,1.0,2
6092,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-06,315.5,315.5,1
6093,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-03-06,1.0,0.5,2
6094,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-08,253.5,253.5,1
6095,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-08,256.0,256.0,1
6096,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2025-03-08,0.5,0.5,1
6097,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2025-03-10,0.5,0.5,1
6098,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-10,955.0,335.0,3
6099,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-03-10,4.0,1.0,4
6100,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-11,501.5,489.5,2
6101,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-11,650.5,331.0,2
6102,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-11,642.0,327.0,2
6103,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-03-11,4.0,2.0,2
6104,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-12,192.5,192.5,1
6105,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-12,677.5,343.5,2
6106,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-12,322.5,322.5,1
6107,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-03-12,0.5,0.5,1
6108,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-13,1.0,0.5,2
6109,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-13,313.5,313.5,1
6110,Gola_1,Uttarakhand,51,Nainital,29.27136111,79.54743333,2025-03-13,3.0,3.0,1
6111,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-03-13,92.0,48.0,2
6112,Yamkeshwar,Uttarakhand,52,PAURI GARHWAL,29.96130556,78.44086111,2025-03-13,149.5,149.5,1
6113,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2025-03-13,85.0,85.0,1
6114,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-03-13,0.5,0.5,1
6115,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-03-14,1.0,0.5,2
6116,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-14,0.5,0.5,1
6117,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2025-03-14,1.5,1.5,1
6118,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-03-14,1.5,1.0,2
6119,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-14,264.5,264.5,1
6120,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-14,346.5,346.5,1
6121,Kempty,Uttarakhand,55,Tehri Garhwal,30.49075,78.04738889,2025-03-14,0.5,0.5,1
6122,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-03-15,2.0,0.5,4
6123,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-15,5.5,1.5,6
6124,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-03-15,9.0,2.0,6
6125,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2025-03-15,0.5,0.5,1
6126,Rithakhal,Uttarakhand,48,Champawat,29.44911111,79.882,2025-03-15,10.5,3.5,7
6127,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-03-15,25.5,6.0,14
6128,Dakpathar,Uttarakhand,49,Dehradun,30.49866667,77.79744444,2025-03-15,6.5,2.0,5
6129,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-15,269.5,269.5,1
6130,Khanpur_5,Uttarakhand,50,Haridwar,29.641375,78.00678611,2025-03-15,1.0,0.5,2
6131,Roorkee_2,Uttarakhand,50,Haridwar,29.86771944,77.88415556,2025-03-15,1.5,1.0,2
6132,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-03-15,10.0,4.5,4
6133,Dugadda (Khoh),Uttarakhand,52,PAURI GARHWAL,29.75108333,78.52341667,2025-03-15,1.0,0.5,2
6134,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-15,25.0,6.0,8
6135,Dharchula_1,Uttarakhand,53,Pithoragarh,29.84825,80.54047222,2025-03-15,1.0,1.0,1
6136,Nachni,Uttarakhand,53,Pithoragarh,29.90594444,80.16097222,2025-03-15,7.5,2.0,5
6137,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-03-15,41.0,5.0,14
6138,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-03-15,37.0,5.0,13
6139,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-03-15,2.0,1.0,3
6140,Lamgara,Uttarakhand,45,Almora,29.53866667,79.74994444,2025-03-16,1.0,0.5,2
6141,Baijnath (Gomti),Uttarakhand,46,Bageshwar,29.90822222,79.61769444,2025-03-16,76.5,72.5,7
6142,Kapkot (Saryu),Uttarakhand,46,Bageshwar,29.94516667,79.9025,2025-03-16,1.0,0.5,2
6143,Nandprayag (Nandakini),Uttarakhand,47,Chamoli,30.33122222,79.31063889,2025-03-16,0.5,0.5,1
6144,Champawat_1,Uttarakhand,48,Champawat,29.33341667,80.08469444,2025-03-16,2.0,0.5,4
6145,Danda_1,Uttarakhand,48,Champawat,29.15927778,80.10852778,2025-03-16,3.0,1.0,4
6146,Rithakhal,Uttarakhand,48,Champawat,29.44911111,79.882,2025-03-16,7.0,1.0,10
6147,Tanakpur_1,Uttarakhand,48,Champawat,29.07222222,80.1175,2025-03-16,29.0,6.5,8
6148,Chakrata,Uttarakhand,49,Dehradun,30.76115556,77.86502778,2025-03-16,13.5,5.0,7
6149,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-16,278.5,278.5,1
6150,Manglaur_1,Uttarakhand,50,Haridwar,29.78567778,77.86368889,2025-03-16,0.5,0.5,1
6151,Haldwani_1,Uttarakhand,51,Nainital,29.214725,79.52400278,2025-03-16,3.0,1.5,2
6152,Mukteshwar_1,Uttarakhand,51,Nainital,29.47413889,79.65119444,2025-03-16,15.0,3.0,10
6153,Srinagar_2,Uttarakhand,52,PAURI GARHWAL,30.23581944,78.81720278,2025-03-16,285.5,285.5,1
6154,Nachni,Uttarakhand,53,Pithoragarh,29.90594444,80.16097222,2025-03-16,0.5,0.5,1
6155,Basukedar,Uttarakhand,54,Rudraprayag,30.43919444,79.05633333,2025-03-16,12.0,6.0,2
6156,Guptkashi_1,Uttarakhand,54,Rudraprayag,30.52863889,79.08508333,2025-03-16,11.0,2.0,8
6157,Gadarpur,Uttarakhand,56,UDHAM SINGH NAGAR,29.04324167,79.24461944,2025-03-16,6.5,1.5,7
6158,Haripura_2,Uttarakhand,56,UDHAM SINGH NAGAR,29.13151944,79.25965556,2025-03-16,6.5,4.0,4
6159,Sitarganj_1,Uttarakhand,56,UDHAM SINGH NAGAR,28.92971389,79.703,2025-03-16,0.5,0.5,1
6160,Tumaria,Uttarakhand,56,UDHAM SINGH NAGAR,29.30704722,78.93133056,2025-03-16,0.5,0.5,1
6161,Jhala_1,Uttarakhand,57,Uttarkashi,31.01533333,78.71222222,2025-03-16,0.5,0.5,1
6162,Yamuna Colony,Uttarakhand,49,Dehradun,30.33775278,78.03311667,2025-03-17,287.0,287.0,1
